Date,High,Low,Open,Close,Volume,Adj Close
2005-06-30,1207.75,1194.0,1203.0,1195.5,805568.0,1195.5
2005-07-01,1202.25,1195.25,1195.75,1200.0,616158.0,1200.0
2005-07-05,1210.75,1195.5,1200.0,1209.0,713519.0,1209.0
2005-07-06,1210.75,1198.0,1208.75,1198.5,802296.0,1198.5
2005-07-07,1203.25,1170.75,1198.25,1202.75,1327160.0,1202.75
2005-07-08,1217.25,1200.75,1202.75,1216.5,841624.0,1216.5
2005-07-11,1224.75,1215.5,1216.5,1223.5,660773.0,1223.5
2005-07-12,1229.75,1219.75,1223.25,1225.5,731031.0,1225.5
2005-07-13,1228.5,1222.75,1225.75,1228.0,589633.0,1228.0
2005-07-14,1237.5,1227.0,1227.75,1231.75,880014.0,1231.75
2005-07-15,1233.5,1226.5,1231.25,1231.25,554683.0,1231.25
2005-07-18,1231.5,1224.0,1230.5,1226.5,445747.0,1226.5
2005-07-19,1234.0,1226.5,1226.5,1233.25,613904.0,1233.25
2005-07-20,1240.0,1225.5,1231.75,1236.5,923309.0,1236.5
2005-07-21,1246.0,1227.0,1238.25,1230.0,1093560.0,1230.0
2005-07-22,1238.0,1227.25,1229.25,1237.0,542786.0,1237.0
2005-07-25,1241.75,1230.5,1236.75,1234.0,576981.0,1234.0
2005-07-26,1237.5,1231.5,1234.0,1235.0,560862.0,1235.0
2005-07-27,1240.5,1232.25,1235.0,1239.75,553800.0,1239.75
2005-07-28,1248.25,1238.25,1239.5,1247.0,676330.0,1247.0
2005-07-29,1248.75,1236.5,1247.0,1236.75,691729.0,1236.75
2005-08-01,1242.0,1235.75,1239.25,1237.5,562113.0,1237.5
2005-08-02,1247.5,1237.0,1237.25,1245.0,672058.0,1245.0
2005-08-03,1248.5,1242.25,1244.75,1247.75,531908.0,1247.75
2005-08-04,1248.5,1236.5,1247.75,1238.0,622052.0,1238.0
2005-08-05,1241.0,1227.25,1238.25,1229.75,688747.0,1229.75
2005-08-08,1234.5,1224.25,1229.75,1227.25,653176.0,1227.25
2005-08-09,1236.25,1225.5,1226.75,1234.25,683725.0,1234.25
2005-08-10,1245.25,1228.25,1234.0,1233.75,932525.0,1233.75
2005-08-11,1240.5,1230.0,1233.5,1238.5,744612.0,1238.5
2005-08-12,1238.5,1227.25,1238.25,1231.0,683616.0,1231.0
2005-08-15,1238.5,1227.75,1230.75,1237.5,597897.0,1237.5
2005-08-16,1239.0,1220.0,1237.25,1221.5,853949.0,1221.5
2005-08-17,1227.75,1218.25,1221.5,1221.5,808255.0,1221.5
2005-08-18,1224.75,1216.75,1221.5,1221.0,659584.0,1221.0
2005-08-19,1227.25,1220.0,1220.75,1223.75,546467.0,1223.75
2005-08-22,1231.0,1217.5,1223.25,1224.0,844986.0,1224.0
2005-08-23,1225.0,1215.5,1223.25,1221.5,685576.0,1221.5
2005-08-24,1225.75,1209.0,1221.0,1210.0,1030677.0,1210.0
2005-08-25,1215.0,1208.5,1209.25,1213.5,576260.0,1213.5
2005-08-26,1215.25,1204.75,1213.75,1206.0,803310.0,1206.0
2005-08-29,1215.75,1194.0,1203.25,1214.5,933736.0,1214.5
2005-08-30,1215.0,1201.5,1214.5,1208.5,1275960.0,1208.5
2005-08-31,1224.25,1204.75,1208.5,1221.5,1264220.0,1221.5
2005-09-01,1228.75,1216.5,1222.25,1221.75,992540.0,1221.75
2005-09-02,1226.25,1217.5,1221.75,1219.75,648621.0,1219.75
2005-09-06,1235.0,1219.25,1219.5,1234.25,802131.0,1234.25
2005-09-07,1238.0,1231.25,1234.25,1235.5,741436.0,1235.5
2005-09-08,1236.25,1229.5,1235.25,1232.0,365102.0,1232.0
2005-09-09,1243.75,1231.25,1232.0,1242.0,224184.0,1242.0
2005-09-12,1244.5,1239.0,1242.25,1240.25,179731.0,1240.25
2005-09-13,1240.5,1231.5,1239.75,1232.5,207171.0,1232.5
2005-09-14,1235.75,1225.75,1232.5,1228.5,88824.0,1228.5
2005-09-15,1232.25,1224.75,1228.0,1227.25,93230.0,1227.25
2005-09-16,1235.5,1227.0,1227.5,1232.7900390625,847635.0,1232.7900390625
2005-09-19,1243.0,1233.25,1242.5,1238.0,634914.0,1238.0
2005-09-20,1243.0,1225.5,1238.0,1227.5,898982.0,1227.5
2005-09-21,1229.5,1214.25,1227.5,1216.0,1051180.0,1216.0
2005-09-22,1222.75,1210.75,1216.0,1219.75,1093250.0,1219.75
2005-09-23,1224.75,1215.0,1219.5,1220.5,648656.0,1220.5
2005-09-26,1229.0,1216.75,1224.0,1221.5,856117.0,1221.5
2005-09-27,1226.0,1216.0,1221.5,1221.75,805798.0,1221.75
2005-09-28,1227.0,1217.5,1221.75,1222.75,820109.0,1222.75
2005-09-29,1234.5,1216.25,1222.5,1231.75,1179570.0,1231.75
2005-09-30,1236.0,1230.0,1231.5,1234.25,659840.0,1234.25
2005-10-03,1239.0,1229.75,1235.25,1231.75,772265.0,1231.75
2005-10-04,1235.5,1216.5,1231.5,1216.75,985820.0,1216.75
2005-10-05,1218.5,1200.0,1216.75,1200.75,1402650.0,1200.75
2005-10-06,1207.0,1185.75,1200.75,1197.0,1603800.0,1197.0
2005-10-07,1204.75,1195.0,1196.75,1200.0,872168.0,1200.0
2005-10-10,1204.5,1189.5,1199.5,1190.0,785969.0,1190.0
2005-10-11,1198.0,1187.0,1190.25,1188.5,963502.0,1188.5
2005-10-12,1195.0,1177.25,1189.25,1178.5,1380590.0,1178.5
2005-10-13,1184.5,1171.75,1179.0,1178.0,1206460.0,1178.0
2005-10-14,1191.5,1178.5,1178.5,1190.0,1050860.0,1190.0
2005-10-17,1195.75,1186.25,1189.75,1194.25,758747.0,1194.25
2005-10-18,1196.75,1180.75,1194.25,1181.5,992428.0,1181.5
2005-10-19,1201.0,1173.75,1182.25,1200.5,1505180.0,1200.5
2005-10-20,1201.0,1175.25,1199.0,1179.5,1497790.0,1179.5
2005-10-21,1190.0,1175.75,1179.75,1183.75,1144610.0,1183.75
2005-10-24,1203.25,1183.25,1183.75,1202.5,968810.0,1202.5
2005-10-25,1204.75,1191.75,1202.0,1199.0,976446.0,1199.0
2005-10-26,1207.25,1193.75,1198.75,1196.0,1021568.0,1196.0
2005-10-27,1196.0,1180.75,1195.5,1182.5,955560.0,1182.5
2005-10-28,1201.25,1179.5,1181.5,1199.75,1034230.0,1199.75
2005-10-31,1214.5,1199.5,1199.75,1209.75,1037613.0,1209.75
2005-11-01,1210.5,1203.0,1205.25,1206.25,795867.0,1206.25
2005-11-02,1218.5,1202.5,1206.25,1218.0,994560.0,1218.0
2005-11-03,1227.75,1216.0,1218.0,1223.75,1013023.0,1223.75
2005-11-04,1225.75,1216.5,1223.5,1222.0,743547.0,1222.0
2005-11-07,1227.0,1219.25,1222.5,1222.75,667652.0,1222.75
2005-11-08,1224.5,1218.5,1222.5,1222.75,629541.0,1222.75
2005-11-09,1229.5,1218.75,1222.5,1223.75,847127.0,1223.75
2005-11-10,1235.5,1217.25,1223.5,1233.75,1078110.0,1233.75
2005-11-11,1238.75,1232.5,1233.75,1238.0,362334.0,1238.0
2005-11-14,1240.25,1234.0,1238.0,1237.25,553318.0,1237.25
2005-11-15,1241.0,1228.5,1237.0,1232.5,921501.0,1232.5
2005-11-16,1235.25,1229.25,1232.5,1234.75,635768.0,1234.75
2005-11-17,1246.25,1233.75,1234.5,1245.25,802407.0,1245.25
2005-11-18,1252.25,1242.5,1245.0,1250.25,938944.0,1250.25
2005-11-21,1258.25,1248.5,1250.25,1257.0,686194.0,1257.0
2005-11-22,1264.0,1253.0,1256.75,1262.0,809153.0,1262.0
2005-11-23,1273.0,1260.75,1261.75,1268.5,809153.0,1268.5
2005-11-24,1268.5,1265.75,1268.5,1267.5,635533.0,1267.5
2005-11-25,1270.75,1266.0,1268.0,1270.0,189175.0,1270.0
2005-11-28,1273.0,1258.75,1269.75,1261.0,795243.0,1261.0
2005-11-29,1268.0,1258.75,1260.75,1259.25,845046.0,1259.25
2005-11-30,1263.0,1250.5,1259.25,1251.0,1036807.0,1251.0
2005-12-01,1268.0,1251.75,1253.0,1264.5,880394.0,1264.5
2005-12-02,1268.25,1262.5,1265.0,1266.0,691895.0,1266.0
2005-12-05,1267.0,1259.0,1266.0,1263.5,674928.0,1263.5
2005-12-06,1274.5,1263.0,1263.5,1265.5,937848.0,1265.5
2005-12-07,1267.25,1253.5,1265.75,1258.0,1048204.0,1258.0
2005-12-08,1264.75,1251.25,1257.75,1256.75,418250.0,1256.75
2005-12-09,1264.5,1254.25,1255.75,1259.25,245032.0,1259.25
2005-12-12,1266.0,1255.75,1260.0,1261.0,222856.0,1261.0
2005-12-13,1273.25,1259.25,1261.25,1269.0,193799.0,1269.0
2005-12-14,1276.5,1265.25,1269.25,1273.75,131032.0,1273.75
2005-12-15,1275.5,1267.5,1273.5,1269.5,107855.0,1269.5
2005-12-16,1277.0,1269.25,1269.5,1274.8399658203125,698893.0,1274.8399658203125
2005-12-19,1279.75,1266.75,1275.25,1267.5,667914.0,1267.5
2005-12-20,1272.0,1264.75,1267.75,1268.0,625304.0,1268.0
2005-12-21,1277.0,1266.75,1268.0,1270.0,764030.0,1270.0
2005-12-22,1276.0,1269.0,1269.25,1275.5,424148.0,1275.5
2005-12-23,1277.75,1273.0,1275.75,1276.5,274193.0,1276.5
2005-12-27,1281.0,1262.5,1277.0,1264.0,595885.0,1264.0
2005-12-28,1268.25,1263.0,1263.5,1265.25,391511.0,1265.25
2005-12-29,1267.75,1258.5,1265.25,1260.0,367199.0,1260.0
2005-12-30,1261.5,1251.25,1260.25,1254.75,465731.0,1254.75
2006-01-03,1277.5,1251.5,1255.25,1274.75,1149130.0,1274.75
2006-01-04,1282.25,1270.75,1274.5,1280.5,902220.0,1280.5
2006-01-05,1283.25,1275.75,1280.5,1281.25,761183.0,1281.25
2006-01-06,1293.0,1280.25,1281.25,1291.75,899355.0,1291.75
2006-01-09,1297.5,1290.25,1291.25,1295.0,774670.0,1295.0
2006-01-10,1296.75,1289.25,1294.25,1296.0,895506.0,1296.0
2006-01-11,1301.0,1293.5,1295.75,1299.75,836995.0,1299.75
2006-01-12,1299.75,1290.5,1299.5,1293.5,761246.0,1293.5
2006-01-13,1295.75,1287.75,1293.5,1292.75,761246.0,1292.75
2006-01-16,1295.25,1288.75,1292.75,1294.75,716681.0,1294.75
2006-01-17,1295.25,1283.5,1292.75,1289.5,782532.0,1289.5
2006-01-18,1287.75,1275.25,1286.75,1283.75,1172080.0,1283.75
2006-01-19,1293.0,1280.25,1282.5,1288.25,949592.0,1288.25
2006-01-20,1289.25,1264.25,1288.0,1264.75,1586180.0,1264.75
2006-01-23,1272.75,1263.75,1265.25,1269.25,892100.0,1269.25
2006-01-24,1276.25,1267.25,1269.25,1270.5,950405.0,1270.5
2006-01-25,1276.0,1262.25,1270.5,1271.0,1262220.0,1271.0
2006-01-26,1280.75,1269.75,1270.25,1277.75,968935.0,1277.75
2006-01-27,1290.5,1277.25,1278.25,1289.25,889309.0,1289.25
2006-01-30,1291.75,1286.75,1289.0,1288.5,523825.0,1288.5
2006-01-31,1290.5,1278.5,1288.25,1283.5,1034519.0,1283.5
2006-02-01,1287.5,1276.25,1278.25,1287.25,997495.0,1287.25
2006-02-02,1287.25,1270.5,1286.75,1272.0,1107720.0,1272.0
2006-02-03,1276.5,1263.5,1271.75,1265.5,1006505.0,1265.5
2006-02-06,1270.5,1264.0,1265.75,1268.75,526186.0,1268.75
2006-02-07,1270.0,1256.0,1268.5,1257.5,978806.0,1257.5
2006-02-08,1269.75,1255.75,1257.5,1268.25,861721.0,1268.25
2006-02-09,1277.75,1265.25,1268.0,1265.75,935033.0,1265.75
2006-02-10,1273.0,1257.0,1266.0,1268.25,999625.0,1268.25
2006-02-13,1269.25,1260.5,1268.25,1265.75,651482.0,1265.75
2006-02-14,1281.5,1263.0,1265.75,1278.25,1116270.0,1278.25
2006-02-15,1283.75,1272.75,1278.25,1282.25,965298.0,1282.25
2006-02-16,1292.75,1281.0,1282.0,1291.75,798754.0,1291.75
2006-02-17,1292.25,1286.0,1291.75,1289.0,798754.0,1289.0
2006-02-20,1289.75,1286.5,1288.25,1288.75,553718.0,1288.75
2006-02-21,1294.25,1283.0,1288.25,1285.25,715879.0,1285.25
2006-02-22,1296.25,1283.75,1285.25,1292.25,771937.0,1292.25
2006-02-23,1296.0,1286.5,1292.25,1290.25,738249.0,1290.25
2006-02-24,1294.25,1287.0,1290.0,1293.0,549003.0,1293.0
2006-02-27,1299.75,1292.0,1293.0,1294.0,586818.0,1294.0
2006-02-28,1295.0,1280.0,1294.25,1282.5,1139690.0,1282.5
2006-03-01,1293.5,1281.5,1281.75,1292.0,717804.0,1292.0
2006-03-02,1293.0,1284.25,1291.75,1291.5,958000.0,1291.5
2006-03-03,1299.0,1280.0,1291.5,1286.5,1119040.0,1286.5
2006-03-06,1291.25,1276.25,1286.75,1279.5,875562.0,1279.5
2006-03-07,1279.5,1271.75,1279.5,1277.5,927692.0,1277.5
2006-03-08,1281.75,1268.75,1277.75,1279.5,1056570.0,1279.5
2006-03-09,1283.75,1271.5,1279.75,1272.0,440703.0,1272.0
2006-03-10,1285.25,1270.75,1271.75,1283.0,274831.0,1283.0
2006-03-13,1288.5,1282.25,1282.25,1285.5,256314.0,1285.5
2006-03-14,1299.25,1282.5,1285.5,1298.5,150513.0,1298.5
2006-03-15,1305.0,1295.0,1298.5,1303.75,122135.0,1303.75
2006-03-16,1311.0,1301.0,1303.5,1306.25,96216.0,1306.25
2006-03-17,1309.0,1303.5,1303.5,1310.1600341796875,603136.0,1310.1600341796875
2006-03-20,1321.0,1313.5,1317.5,1315.5,507984.0,1315.5
2006-03-21,1321.5,1305.5,1315.25,1307.5,1031144.0,1307.5
2006-03-22,1316.0,1304.75,1307.25,1314.5,737198.0,1314.5
2006-03-23,1316.0,1307.0,1314.75,1311.75,675368.0,1311.75
2006-03-24,1316.25,1307.5,1311.75,1312.75,596147.0,1312.75
2006-03-27,1314.5,1307.75,1313.0,1311.0,462838.0,1311.0
2006-03-28,1315.5,1300.25,1310.75,1302.5,929472.0,1302.5
2006-03-29,1315.0,1300.75,1302.25,1310.0,896642.0,1310.0
2006-03-30,1319.25,1304.75,1310.5,1307.5,991068.0,1307.5
2006-03-31,1311.75,1302.75,1307.75,1307.5,846848.0,1307.5
2006-04-03,1318.0,1304.25,1307.0,1305.75,965195.0,1305.75
2006-04-04,1316.25,1302.25,1306.0,1314.75,1044428.0,1314.75
2006-04-05,1321.25,1312.25,1314.75,1319.0,838856.0,1319.0
2006-04-06,1320.5,1310.0,1319.0,1317.5,888393.0,1317.5
2006-04-07,1324.0,1301.25,1317.0,1304.0,1343220.0,1304.0
2006-04-10,1308.75,1300.25,1303.75,1305.5,727289.0,1305.5
2006-04-11,1307.75,1289.25,1305.75,1294.0,1105250.0,1294.0
2006-04-12,1298.25,1292.5,1294.0,1295.5,637521.0,1295.5
2006-04-13,1299.25,1289.5,1295.5,1294.25,699153.0,1294.25
2006-04-17,1299.25,1286.5,1294.25,1293.0,736454.0,1293.0
2006-04-18,1316.0,1292.5,1292.75,1313.5,1459890.0,1313.5
2006-04-19,1318.75,1308.25,1313.5,1315.25,951127.0,1315.25
2006-04-20,1324.75,1311.75,1314.75,1317.0,1048211.0,1317.0
2006-04-21,1324.0,1312.0,1317.25,1317.0,858597.0,1317.0
2006-04-24,1318.5,1309.0,1316.25,1314.5,656522.0,1314.5
2006-04-25,1316.75,1304.25,1314.5,1309.5,1061490.0,1309.5
2006-04-26,1316.5,1307.75,1309.25,1309.0,902689.0,1309.0
2006-04-27,1321.0,1300.25,1309.0,1315.0,1471050.0,1315.0
2006-04-28,1322.0,1310.75,1314.75,1316.0,771181.0,1316.0
2006-05-01,1322.5,1307.0,1318.5,1308.25,944775.0,1308.25
2006-05-02,1319.0,1308.25,1308.25,1318.0,801915.0,1318.0
2006-05-03,1318.75,1308.0,1318.0,1312.25,775548.0,1312.25
2006-05-04,1320.0,1311.25,1312.0,1317.0,757899.0,1317.0
2006-05-05,1331.25,1316.25,1317.0,1329.0,919501.0,1329.0
2006-05-08,1331.0,1326.75,1329.25,1327.25,425184.0,1327.25
2006-05-09,1331.0,1325.75,1327.5,1329.25,376942.0,1329.25
2006-05-10,1330.0,1320.75,1329.25,1327.75,762814.0,1327.75
2006-05-11,1330.5,1307.25,1327.5,1311.75,1288890.0,1311.75
2006-05-12,1312.75,1293.5,1311.25,1294.25,1344300.0,1294.25
2006-05-15,1299.0,1285.25,1289.0,1297.25,1316370.0,1297.25
2006-05-16,1301.5,1291.75,1297.0,1295.0,1866792.0,1295.0
2006-05-17,1299.75,1268.25,1295.25,1269.0,1867010.0,1269.0
2006-05-18,1278.0,1261.5,1269.75,1263.0,1463030.0,1263.0
2006-05-19,1275.5,1258.25,1263.75,1270.75,1594950.0,1270.75
2006-05-22,1274.0,1255.25,1270.75,1262.0,1596240.0,1262.0
2006-05-23,1276.5,1252.0,1262.75,1252.5,1348390.0,1252.5
2006-05-24,1267.0,1246.75,1253.0,1261.0,1908740.0,1261.0
2006-05-25,1276.5,1257.75,1261.25,1276.0,1103890.0,1276.0
2006-05-26,1283.25,1274.0,1276.0,1282.75,1103890.0,1282.75
2006-05-29,1283.25,1279.75,1282.25,1280.0,785007.0,1280.0
2006-05-30,1281.75,1259.25,1279.75,1260.0,1047920.0,1260.0
2006-05-31,1273.25,1256.0,1260.5,1272.0,1229560.0,1272.0
2006-06-01,1287.75,1266.25,1273.0,1285.75,1058350.0,1285.75
2006-06-02,1294.0,1281.25,1285.75,1288.25,1108000.0,1288.25
2006-06-05,1288.5,1265.75,1287.75,1269.5,1170660.0,1269.5
2006-06-06,1273.75,1255.25,1269.25,1265.75,1565850.0,1265.75
2006-06-07,1273.75,1254.75,1266.0,1256.0,1411880.0,1256.0
2006-06-08,1261.25,1235.25,1256.75,1255.5,908947.0,1255.5
2006-06-09,1263.75,1250.0,1255.0,1251.0,361028.0,1251.0
2006-06-12,1258.0,1235.0,1251.0,1236.5,299763.0,1236.5
2006-06-13,1244.75,1221.5,1237.5,1222.0,372047.0,1222.0
2006-06-14,1232.0,1218.75,1222.5,1230.75,237642.0,1230.75
2006-06-15,1259.75,1230.5,1231.0,1257.0,189148.0,1257.0
2006-06-16,1257.5,1251.5,1257.25,1252.0899658203125,1170580.0,1252.0899658203125
2006-06-19,1267.0,1247.25,1261.0,1248.5,1194880.0,1248.5
2006-06-20,1260.0,1247.5,1248.75,1252.5,1138610.0,1252.5
2006-06-21,1268.5,1249.0,1252.5,1261.75,1181880.0,1261.75
2006-06-22,1266.75,1251.0,1262.25,1256.0,974787.0,1256.0
2006-06-23,1264.0,1251.0,1255.5,1255.5,749066.0,1255.5
2006-06-26,1261.25,1253.25,1255.75,1260.25,630570.0,1260.25
2006-06-27,1263.25,1248.0,1260.75,1249.75,1054910.0,1249.75
2006-06-28,1258.0,1246.5,1249.75,1257.75,875877.0,1257.75
2006-06-29,1283.75,1257.0,1257.75,1282.5,1197230.0,1282.5
2006-06-30,1287.25,1279.25,1282.0,1279.5,808675.0,1279.5
2006-07-03,1289.75,1281.5,1281.75,1288.25,808675.0,1288.25
2006-07-04,1288.25,1285.75,1288.0,1287.75,270102.0,1287.75
2006-07-05,1288.25,1274.0,1288.0,1279.75,781097.0,1279.75
2006-07-06,1287.5,1278.0,1279.75,1282.75,659983.0,1282.75
2006-07-07,1290.0,1271.0,1282.75,1275.0,997930.0,1275.0
2006-07-10,1282.75,1272.5,1274.5,1277.0,810573.0,1277.0
2006-07-11,1282.5,1267.5,1276.5,1282.25,1083630.0,1282.25
2006-07-12,1283.75,1264.5,1282.0,1268.25,1118760.0,1268.25
2006-07-13,1269.75,1246.75,1268.5,1247.5,1554830.0,1247.5
2006-07-14,1251.5,1235.0,1248.0,1242.25,1449110.0,1242.25
2006-07-17,1247.5,1234.75,1243.0,1240.5,1114300.0,1240.5
2006-07-18,1246.75,1231.0,1240.25,1245.75,1584210.0,1245.75
2006-07-19,1269.0,1244.0,1246.0,1262.5,1574310.0,1262.5
2006-07-20,1269.0,1252.5,1262.5,1254.25,1276730.0,1254.25
2006-07-21,1260.25,1243.5,1256.0,1244.75,1230860.0,1244.75
2006-07-24,1269.0,1243.5,1244.5,1267.5,1233390.0,1267.5
2006-07-25,1278.75,1262.5,1267.25,1271.5,1268050.0,1271.5
2006-07-26,1279.75,1266.75,1271.25,1273.25,985631.0,1273.25
2006-07-27,1281.75,1266.75,1273.5,1272.25,1011207.0,1272.25
2006-07-28,1286.0,1270.5,1271.75,1284.25,938448.0,1284.25
2006-07-31,1284.25,1279.0,1283.75,1281.75,671544.0,1281.75
2006-08-01,1283.0,1270.25,1282.25,1276.75,866527.0,1276.75
2006-08-02,1288.25,1275.75,1276.5,1284.25,857703.0,1284.25
2006-08-03,1289.0,1274.75,1284.0,1287.25,886700.0,1287.25
2006-08-04,1297.75,1278.0,1287.25,1286.0,1152490.0,1286.0
2006-08-07,1285.75,1277.0,1285.75,1282.25,601458.0,1282.25
2006-08-08,1287.75,1272.0,1282.0,1276.75,994520.0,1276.75
2006-08-09,1288.25,1268.25,1276.5,1271.5,1156130.0,1271.5
2006-08-10,1277.0,1262.5,1271.5,1275.5,1112170.0,1275.5
2006-08-11,1277.0,1265.75,1275.25,1272.25,645007.0,1272.25
2006-08-14,1283.25,1270.75,1274.25,1273.25,815507.0,1273.25
2006-08-15,1290.5,1273.0,1273.0,1287.75,1079240.0,1287.75
2006-08-16,1300.25,1286.75,1287.75,1299.0,916074.0,1299.0
2006-08-17,1304.75,1295.5,1298.75,1301.0,882907.0,1301.0
2006-08-18,1307.75,1296.75,1300.75,1307.0,782213.0,1307.0
2006-08-21,1306.75,1298.5,1306.5,1302.25,554184.0,1302.25
2006-08-22,1305.75,1297.25,1301.5,1302.0,771246.0,1302.0
2006-08-23,1304.25,1291.5,1301.75,1297.75,851752.0,1297.75
2006-08-24,1300.75,1293.5,1297.5,1296.0,684520.0,1296.0
2006-08-25,1301.75,1294.75,1296.75,1297.5,527282.0,1297.5
2006-08-28,1307.5,1294.5,1297.75,1303.75,703132.0,1303.75
2006-08-29,1307.5,1297.0,1303.75,1305.0,927982.0,1305.0
2006-08-30,1308.75,1303.75,1305.0,1305.0,667130.0,1305.0
2006-08-31,1308.25,1303.0,1305.0,1305.5,551526.0,1305.5
2006-09-01,1314.0,1304.75,1305.0,1312.5,551526.0,1312.5
2006-09-04,1316.75,1311.5,1311.75,1316.25,626673.0,1316.25
2006-09-05,1316.75,1310.0,1311.75,1314.5,772895.0,1314.5
2006-09-06,1314.25,1300.25,1314.25,1302.75,1126283.0,1302.75
2006-09-07,1302.5,1293.0,1302.25,1296.25,601027.0,1296.25
2006-09-08,1301.25,1295.0,1296.25,1299.25,227859.0,1299.25
2006-09-11,1303.5,1291.5,1300.0,1300.5,329385.0,1300.5
2006-09-12,1314.75,1296.75,1300.5,1313.75,291007.0,1313.75
2006-09-13,1320.5,1311.0,1313.0,1317.5,194814.0,1317.5
2006-09-14,1319.5,1313.25,1317.75,1318.0,135328.0,1318.0
2006-09-15,1327.0,1317.0,1318.0,1323.1199951171875,1060297.0,1323.1199951171875
2006-09-18,1336.5,1329.0,1331.5,1334.25,799315.0,1334.25
2006-09-19,1334.5,1322.75,1333.75,1330.5,1176450.0,1330.5
2006-09-20,1339.75,1329.5,1330.75,1336.5,970246.0,1336.5
2006-09-21,1340.0,1325.5,1336.5,1330.25,1248340.0,1330.25
2006-09-22,1331.5,1321.0,1330.0,1326.0,892984.0,1326.0
2006-09-25,1340.0,1321.5,1325.75,1335.75,1283745.0,1335.75
2006-09-26,1347.25,1333.5,1335.75,1346.75,1150143.0,1346.75
2006-09-27,1350.25,1343.0,1346.5,1347.75,981555.0,1347.75
2006-09-28,1350.5,1343.0,1347.5,1347.25,784851.0,1347.25
2006-09-29,1350.5,1344.75,1347.25,1345.5,683824.0,1345.5
2006-10-02,1348.75,1339.25,1345.75,1340.5,735497.0,1340.5
2006-10-03,1347.75,1336.0,1340.5,1343.25,1162516.0,1343.25
2006-10-04,1359.0,1339.75,1343.5,1358.25,1312184.0,1358.25
2006-10-05,1363.25,1356.5,1358.0,1360.75,831686.0,1360.75
2006-10-06,1361.5,1352.5,1360.5,1358.75,917225.0,1358.75
2006-10-09,1361.75,1354.25,1357.75,1359.25,493343.0,1359.25
2006-10-10,1363.25,1357.0,1359.25,1360.75,943129.0,1360.75
2006-10-11,1362.5,1351.0,1360.75,1359.0,1273694.0,1359.0
2006-10-12,1372.0,1358.5,1359.0,1370.75,1005913.0,1370.75
2006-10-13,1374.75,1368.0,1370.75,1373.5,842535.0,1373.5
2006-10-16,1378.25,1371.5,1373.25,1376.0,688016.0,1376.0
2006-10-17,1376.0,1364.0,1376.0,1371.75,1312925.0,1371.75
2006-10-18,1380.25,1367.75,1372.25,1372.5,1447105.0,1372.5
2006-10-19,1375.5,1369.0,1372.75,1374.25,994319.0,1374.25
2006-10-20,1376.75,1369.75,1374.5,1375.0,816062.0,1375.0
2006-10-23,1398.0,1370.0,1374.75,1380.75,1240655.0,1380.75
2006-10-24,1385.5,1378.0,1380.75,1384.75,899769.0,1384.75
2006-10-25,1389.75,1381.25,1384.0,1389.25,969812.0,1389.25
2006-10-26,1395.25,1385.0,1389.0,1393.0,1096982.0,1393.0
2006-10-27,1393.5,1381.0,1392.5,1384.75,1185702.0,1384.75
2006-10-30,1387.0,1378.75,1384.25,1383.25,890262.0,1383.25
2006-10-31,1387.25,1377.0,1383.25,1383.25,1295619.0,1383.25
2006-11-01,1387.5,1370.75,1382.75,1373.0,1445275.0,1373.0
2006-11-02,1376.0,1367.25,1372.75,1371.25,1031687.0,1371.25
2006-11-03,1377.25,1365.5,1371.25,1368.5,1199066.0,1368.5
2006-11-06,1386.5,1367.25,1369.0,1383.75,950803.0,1383.75
2006-11-07,1393.0,1382.5,1383.75,1389.0,1180040.0,1389.0
2006-11-08,1393.25,1380.25,1389.0,1391.5,1371018.0,1391.5
2006-11-09,1393.75,1381.25,1391.0,1384.0,1241693.0,1384.0
2006-11-10,1386.25,1379.25,1384.0,1384.75,849319.0,1384.75
2006-11-13,1392.25,1382.5,1385.0,1388.0,897471.0,1388.0
2006-11-14,1399.25,1383.0,1388.0,1397.75,1487734.0,1397.75
2006-11-15,1405.75,1396.25,1397.5,1401.5,1116886.0,1401.5
2006-11-16,1408.0,1399.25,1401.25,1405.0,1116808.0,1405.0
2006-11-17,1405.25,1398.0,1404.25,1404.75,955820.0,1404.75
2006-11-20,1408.0,1399.0,1405.0,1405.25,952795.0,1405.25
2006-11-21,1407.0,1402.75,1405.0,1406.25,769508.0,1406.25
2006-11-22,1411.25,1404.5,1406.5,1408.5,769508.0,1408.5
2006-11-23,1408.75,1405.75,1408.5,1407.25,590684.0,1407.25
2006-11-24,1408.75,1400.0,1408.5,1403.0,364727.0,1403.0
2006-11-27,1406.25,1382.75,1402.75,1383.5,1553045.0,1383.5
2006-11-28,1390.5,1378.5,1383.75,1388.5,1472102.0,1388.5
2006-11-29,1403.5,1388.5,1388.5,1402.25,1325390.0,1402.25
2006-11-30,1408.75,1395.5,1402.0,1403.0,1570498.0,1403.0
2006-12-01,1406.5,1387.5,1403.0,1400.5,1735600.0,1400.5
2006-12-04,1413.5,1397.75,1399.25,1410.75,1168711.0,1410.75
2006-12-05,1417.5,1409.5,1410.25,1416.75,1137321.0,1416.75
2006-12-06,1417.75,1412.0,1416.75,1414.75,832797.0,1414.75
2006-12-07,1420.0,1407.75,1414.25,1408.75,637625.0,1408.75
2006-12-08,1415.5,1404.25,1408.75,1410.0,348034.0,1410.0
2006-12-11,1417.0,1409.5,1409.75,1414.5,294738.0,1414.5
